# Energy V1 V2 V3 V4 V5 V6 V7 V8 V9
-1.407930e+02 7.691000e+00 9.770000e+00 -5.399000e-01 0.000000e+00 1.044000e+01 -2.088000e-01 0.000000e+00 0.000000e+00 1.598000e+01
-1.407906e+02 8.114000e+00 2.690000e+00 1.359000e+01 0.000000e+00 9.251000e+00 4.157000e+00 0.000000e+00 0.000000e+00 1.282000e+01
-1.407826e+02 1.295000e+01 7.929000e-16 7.929000e-16 0.000000e+00 7.882000e+00 2.248000e-15 0.000000e+00 0.000000e+00 2.491000e+01
-1.407712e+02 1.925000e+00 -2.209000e+00 1.550000e+01 0.000000e+00 1.368000e+01 3.427000e+00 0.000000e+00 0.000000e+00 1.209000e+01
-1.407436e+02 4.066000e+00 3.973000e-16 -1.970000e+00 0.000000e+00 1.590000e+01 2.834000e-15 0.000000e+00 0.000000e+00 1.993000e+01
-1.407427e+02 6.554000e+00 2.355000e-01 5.281000e+00 0.000000e+00 7.868000e+00 5.726000e-03 0.000000e+00 0.000000e+00 2.493000e+01
-1.407424e+02 4.694000e+00 6.806000e-16 -4.567000e+00 0.000000e+00 7.868000e+00 1.615000e-15 0.000000e+00 0.000000e+00 3.463000e+01
-1.407419e+02 7.276000e+00 3.507000e-16 1.757000e+00 0.000000e+00 1.603000e+01 2.577000e-15 0.000000e+00 0.000000e+00 1.105000e+01
-1.407415e+02 1.307000e+01 8.005000e-16 8.005000e-16 0.000000e+00 7.875000e+00 2.246000e-15 0.000000e+00 0.000000e+00 2.491000e+01
-1.407345e+02 7.176000e+00 -3.030000e+00 1.228000e+00 0.000000e+00 1.394000e+01 4.297000e-01 0.000000e+00 0.000000e+00 1.277000e+01
-1.407322e+02 7.728000e+00 4.054000e-16 1.200000e+00 0.000000e+00 4.834000e+00 9.856000e-16 0.000000e+00 0.000000e+00 3.485000e+01
-1.407255e+02 3.182000e+01 1.948000e-15 1.948000e-15 0.000000e+00 6.233000e+00 1.653000e-15 0.000000e+00 0.000000e+00 6.698000e+00
-1.407248e+02 2.296000e+01 1.406000e-15 1.406000e-15 0.000000e+00 6.241000e+00 1.185000e-15 0.000000e+00 0.000000e+00 1.871000e+01
-1.407130e+02 3.135000e+00 3.912000e-16 -2.425000e+00 0.000000e+00 1.838000e+01 2.981000e-15 0.000000e+00 0.000000e+00 2.190000e+01
-1.406769e+02 1.446000e+01 8.856000e-16 8.857000e-16 0.000000e+00 1.336000e+01 1.563000e-03 0.000000e+00 0.000000e+00 6.604000e+00
-1.406647e+02 2.726000e+01 1.969000e-15 1.669000e-15 0.000000e+00 1.566000e+01 -2.601000e+00 0.000000e+00 0.000000e+00 6.247000e+00
-1.406563e+02 6.970000e+00 1.793000e+01 -1.553000e+01 0.000000e+00 7.208000e+00 -7.701000e-01 0.000000e+00 0.000000e+00 1.274000e+01
-1.406549e+02 3.009000e+01 1.716000e-15 2.144000e+00 0.000000e+00 7.110000e+00 2.024000e-15 0.000000e+00 0.000000e+00 6.241000e+00
-1.406452e+02 4.094000e+01 5.323000e-15 2.507000e-15 0.000000e+00 9.600000e+00 -7.931000e+00 0.000000e+00 0.000000e+00 6.621000e+00
-1.406416e+02 6.729000e+00 -5.928000e-01 3.299000e+00 0.000000e+00 8.897000e+00 -4.511000e+00 0.000000e+00 0.000000e+00 1.599000e+01
-1.406404e+02 7.401000e+00 2.513000e-16 4.621000e+00 0.000000e+00 1.573000e+01 2.575000e-15 0.000000e+00 0.000000e+00 1.085000e+01
-1.406174e+02 9.403000e+00 -4.633000e+00 8.645000e-01 0.000000e+00 1.476000e+01 -6.906000e+00 0.000000e+00 0.000000e+00 9.191000e+00
-1.405912e+02 1.327000e+01 1.954000e+00 8.212000e-16 0.000000e+00 1.607000e+01 4.577000e-15 0.000000e+00 0.000000e+00 6.237000e+00
-1.404961e+02 6.225000e+01 3.812000e-15 3.812000e-15 0.000000e+00 2.233000e+01 5.354000e-15 0.000000e+00 0.000000e+00 3.704000e+00
-1.404924e+02 9.078000e+00 5.326000e-16 3.882000e-01 0.000000e+00 7.868000e+00 1.553000e-15 0.000000e+00 0.000000e+00 1.800000e+01
-1.404879e+02 1.594000e+01 -2.984000e+00 1.423000e+01 0.000000e+00 2.984000e+01 -8.569000e+00 0.000000e+00 0.000000e+00 5.368000e+00
-1.404853e+02 1.214000e+01 -3.144000e+00 -2.550000e+00 0.000000e+00 7.083000e+00 1.017000e+00 0.000000e+00 0.000000e+00 1.125000e+01
-1.404727e+02 7.150000e+00 -5.813000e+00 4.249000e+00 0.000000e+00 1.034000e+01 -3.636000e+00 0.000000e+00 0.000000e+00 1.297000e+01
-1.404686e+02 6.504000e+00 9.545000e+00 1.090000e+01 0.000000e+00 9.833000e+00 1.334000e+01 0.000000e+00 0.000000e+00 1.488000e+01
-1.404216e+02 2.722000e+01 1.666000e-15 1.666000e-15 0.000000e+00 6.241000e+00 1.404000e-15 0.000000e+00 0.000000e+00 1.579000e+01
-1.403939e+02 2.220000e+01 3.682000e-15 -2.597000e+01 0.000000e+00 7.872000e+00 1.908000e-15 0.000000e+00 0.000000e+00 1.466000e+01
-1.403553e+02 6.370000e+00 2.278000e-16 3.593000e+00 0.000000e+00 2.486000e+01 5.376000e-15 0.000000e+00 0.000000e+00 8.212000e+00
-1.403495e+02 6.411000e+00 2.390000e-01 -2.539000e+00 0.000000e+00 1.599000e+01 9.656000e-02 0.000000e+00 0.000000e+00 1.245000e+01
-1.403288e+02 7.877000e+00 5.344000e-16 4.823000e-16 0.000000e+00 1.311000e+01 -1.345000e+00 0.000000e+00 0.000000e+00 2.488000e+01
-1.403234e+02 7.112000e+00 5.123000e-16 -1.160000e+00 0.000000e+00 7.877000e+00 1.227000e-15 0.000000e+00 0.000000e+00 2.281000e+01
-1.403231e+02 1.273000e+01 4.235000e-15 -3.341000e+01 0.000000e+00 1.339000e+01 3.167000e-15 0.000000e+00 0.000000e+00 7.512000e+00
-1.403031e+02 2.840000e+01 2.831000e-15 -1.439000e+01 0.000000e+00 6.245000e+00 1.486000e-15 0.000000e+00 0.000000e+00 1.493000e+01
-1.402999e+02 2.185000e+01 1.515000e-15 -2.723000e+00 0.000000e+00 7.865000e+00 1.877000e-15 0.000000e+00 0.000000e+00 1.489000e+01
-1.402822e+02 4.450000e+00 3.519000e-16 -1.150000e+00 0.000000e+00 2.070000e+01 5.208000e-15 0.000000e+00 0.000000e+00 2.824000e+01
-1.402457e+02 6.643000e+00 2.373000e+00 -6.041000e+00 0.000000e+00 8.332000e+00 -3.470000e+00 0.000000e+00 0.000000e+00 2.348000e+01
-1.402065e+02 2.743000e+00 4.722000e+00 -5.720000e+00 0.000000e+00 7.140000e+00 1.240000e+00 0.000000e+00 0.000000e+00 1.627000e+01
-1.401940e+02 1.315000e+01 8.050000e-16 8.050000e-16 0.000000e+00 7.868000e+00 2.240000e-15 0.000000e+00 0.000000e+00 2.495000e+01
-1.401793e+02 1.606000e+01 9.833000e-16 9.833000e-16 0.000000e+00 1.329000e+01 3.781000e-15 0.000000e+00 0.000000e+00 6.245000e+00
-1.401579e+02 2.407000e+01 1.474000e-15 1.474000e-15 0.000000e+00 1.332000e+01 2.943000e-15 0.000000e+00 0.000000e+00 8.044000e+00
-1.401562e+02 1.524000e+01 1.294000e-15 -5.068000e+00 0.000000e+00 6.243000e+00 1.581000e-15 0.000000e+00 0.000000e+00 1.403000e+01
-1.401512e+02 4.102000e+01 2.511000e-15 2.511000e-15 0.000000e+00 5.547000e+00 8.751000e-16 0.000000e+00 0.000000e+00 5.630000e+00
-1.401473e+02 1.521000e+01 1.298000e-15 -5.141000e+00 0.000000e+00 1.247000e+01 3.151000e-15 0.000000e+00 0.000000e+00 1.406000e+01
-1.401373e+02 4.128000e+00 1.128000e-15 -8.744000e+00 0.000000e+00 1.447000e+01 2.395000e-15 0.000000e+00 0.000000e+00 2.146000e+01
-1.401327e+02 6.621000e+00 4.551000e+00 -3.175000e-01 0.000000e+00 8.584000e+00 7.754000e-01 0.000000e+00 0.000000e+00 2.243000e+01
-1.401220e+02 6.478000e+00 5.426000e-17 2.324000e+01 0.000000e+00 6.037000e+00 1.285000e-15 0.000000e+00 0.000000e+00 6.677000e+01
-1.401150e+02 5.849000e+00 -3.533000e+00 -8.228000e+00 0.000000e+00 7.698000e+00 4.917000e+00 0.000000e+00 0.000000e+00 1.416000e+01
-1.401032e+02 7.807000e+00 4.065000e-16 1.273000e+00 0.000000e+00 1.292000e+01 3.613000e-15 0.000000e+00 0.000000e+00 1.270000e+01
-1.400612e+02 5.392000e+00 2.458000e-16 1.613000e+00 0.000000e+00 1.163000e+01 2.032000e-15 0.000000e+00 0.000000e+00 2.033000e+01
-1.400355e+02 1.540000e+01 5.017000e-16 1.037000e+01 0.000000e+00 6.243000e+00 1.623000e-15 0.000000e+00 0.000000e+00 1.366000e+01
-1.400317e+02 3.656000e+00 2.239000e-16 2.239000e-16 0.000000e+00 2.271000e+01 5.334000e-15 0.000000e+00 0.000000e+00 1.512000e+01
-1.400300e+02 5.488000e+00 -1.776000e-01 3.362000e-16 0.000000e+00 4.137000e+01 6.480000e-15 0.000000e+00 0.000000e+00 5.670000e+00
-1.400260e+02 1.399000e+01 1.417000e-15 -7.344000e+00 0.000000e+00 6.244000e+00 1.452000e-15 0.000000e+00 0.000000e+00 1.528000e+01
-1.400224e+02 2.558000e+01 5.160000e-15 -3.825000e+01 0.000000e+00 1.338000e+01 3.180000e-15 0.000000e+00 0.000000e+00 7.476000e+00
-1.400048e+02 5.128000e+00 2.442000e-16 1.303000e+00 0.000000e+00 3.105000e+01 6.897000e-15 0.000000e+00 0.000000e+00 1.599000e+01
-1.400021e+02 3.119000e+01 1.910000e-15 1.910000e-15 0.000000e+00 2.753000e+01 7.829000e-15 0.000000e+00 0.000000e+00 6.245000e+00
-1.399775e+02 4.246000e+00 1.642000e+00 -6.486000e+00 0.000000e+00 1.376000e+01 2.358000e-01 0.000000e+00 0.000000e+00 2.182000e+01
-1.399760e+02 4.682000e+00 1.713000e-16 2.519000e+00 0.000000e+00 1.710000e+01 3.761000e-15 0.000000e+00 0.000000e+00 1.616000e+01
-1.399344e+02 4.694000e+00 1.670000e-16 2.676000e+00 0.000000e+00 1.122000e+01 3.195000e-15 0.000000e+00 0.000000e+00 2.495000e+01
-1.398516e+02 3.132000e+01 1.009000e-15 2.152000e+01 0.000000e+00 6.245000e+00 1.641000e-15 0.000000e+00 0.000000e+00 1.352000e+01
-1.398496e+02 2.139000e+01 1.470000e-15 -2.482000e+00 0.000000e+00 7.865000e+00 1.809000e-15 0.000000e+00 0.000000e+00 1.544000e+01
-1.398320e+02 7.800000e+00 1.836000e-15 -1.397000e+01 0.000000e+00 1.292000e+01 3.614000e-15 0.000000e+00 0.000000e+00 1.270000e+01
-1.397888e+02 7.486000e+01 4.584000e-15 4.584000e-15 0.000000e+00 1.021000e+01 2.527000e-15 0.000000e+00 0.000000e+00 7.179000e+00
-1.397886e+02 1.350000e+01 5.062000e-16 6.884000e+00 0.000000e+00 3.759000e+00 1.072000e-15 0.000000e+00 0.000000e+00 2.491000e+01
-1.397654e+02 1.240000e+01 6.992000e-16 1.025000e+00 0.000000e+00 6.576000e+00 1.474000e-15 0.000000e+00 0.000000e+00 3.170000e+01
-1.397514e+02 1.283000e+01 4.654000e+00 -7.707000e+00 0.000000e+00 1.597000e+01 1.659000e-02 0.000000e+00 0.000000e+00 1.243000e+01
-1.397480e+02 7.672000e+00 1.850000e-15 -1.413000e+01 0.000000e+00 6.237000e+00 1.589000e-15 0.000000e+00 0.000000e+00 2.789000e+01
-1.397369e+02 2.497000e+01 1.537000e-15 -1.197000e-01 0.000000e+00 6.589000e+00 1.486000e-15 0.000000e+00 0.000000e+00 1.576000e+01
-1.397296e+02 1.169000e+01 -4.316000e+00 8.940000e-01 0.000000e+00 6.865000e+00 -4.585000e-01 0.000000e+00 0.000000e+00 1.592000e+01
-1.397210e+02 2.771000e+01 1.697000e-15 1.697000e-15 0.000000e+00 3.730000e+00 1.076000e-15 0.000000e+00 0.000000e+00 2.462000e+01
-1.397202e+02 2.276000e+01 8.717000e-01 1.394000e-15 0.000000e+00 4.211000e+00 1.111000e-15 0.000000e+00 0.000000e+00 1.347000e+01
-1.397025e+02 3.731000e+00 4.067000e-17 1.015000e+01 0.000000e+00 7.862000e+00 1.266000e-15 0.000000e+00 0.000000e+00 4.414000e+01
-1.396789e+02 7.724000e+00 -1.087000e+00 1.252000e+00 0.000000e+00 6.499000e+00 2.868000e+00 0.000000e+00 0.000000e+00 1.273000e+01
-1.396700e+02 9.878000e+00 1.403000e-01 -1.938000e+00 0.000000e+00 6.657000e+00 -2.052000e+00 0.000000e+00 0.000000e+00 1.460000e+01
-1.396455e+02 2.367000e+01 1.870000e-15 -6.101000e+00 0.000000e+00 7.878000e+00 2.015000e-15 0.000000e+00 0.000000e+00 1.389000e+01
-1.396332e+02 8.167000e+00 -7.557000e+00 6.813000e-16 0.000000e+00 1.477000e+01 3.310000e-15 0.000000e+00 0.000000e+00 1.585000e+01
-1.396268e+02 9.250000e+00 1.794000e-16 1.314000e+01 0.000000e+00 1.242000e+01 1.959000e-15 0.000000e+00 0.000000e+00 1.126000e+01
-1.396177e+02 6.448000e+00 9.422000e+00 1.734000e+00 0.000000e+00 1.600000e+01 -9.839000e-02 0.000000e+00 0.000000e+00 1.242000e+01
-1.396165e+02 9.373000e+00 3.185000e+00 -5.730000e+00 0.000000e+00 9.521000e+00 -2.381000e+00 0.000000e+00 0.000000e+00 1.080000e+01
-1.395991e+02 4.378000e+00 1.087000e-15 -8.334000e+00 0.000000e+00 1.337000e+01 2.147000e-15 0.000000e+00 0.000000e+00 2.211000e+01
-1.395982e+02 6.424000e+00 1.731000e-01 3.915000e+00 0.000000e+00 1.596000e+01 -6.973000e-02 0.000000e+00 0.000000e+00 1.244000e+01
